,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
203,218,1648146575,207352.92727272725,2022-03-24 18:29:35,3045,50.75,102.41666666666669,0.5887222222222223,0.9693333333333332,0.3826574074074074,7124712.0,26.74533333333333,3,205574.38333333333
204,219,1648146590,206640.18181818185,2022-03-24 18:29:50,3060,51.0,105.0,0.5659166666666666,0.9653333333333334,0.4062222222222222,6457152.0,25.43533333333333,3,209110.46666666667
205,220,1648146605,206336.01818181813,2022-03-24 18:30:05,3075,51.25,107.41666666666669,0.5450462962962963,0.976,0.4279722222222222,6492232.0,26.322333333333333,3,209237.03333333333
206,221,1648146620,205634.32727272727,2022-03-24 18:30:20,3090,51.5,102.41666666666666,0.5349351851851851,0.968,0.4402129629629629,6437080.0,23.40566666666667,3,212292.95
207,222,1648146635,205169.3636363636,2022-03-24 18:30:35,3105,51.75,96.5,0.5319444444444444,0.9613333333333332,0.4442314814814815,6437080.0,22.377333333333333,3,220452.03333333333
208,223,1648146650,209685.70909090908,2022-03-24 18:30:50,3120,52.0,94.66666666666669,0.5447222222222222,0.9934117647058824,0.4295648148148148,6073096.0,21.53333333333333,3,220525.61666666667
209,224,1648146665,215611.10909090904,2022-03-24 18:31:05,3135,52.25,106.41666666666669,0.5623240740740741,0.996,0.4098055555555556,6070424.0,21.211333333333336,3,222344.91666666663
210,225,1648146680,221244.81818181815,2022-03-24 18:31:20,3150,52.5,105.16666666666669,0.5710185185185185,0.9816209150326798,0.4013888888888889,6078120.0,23.683666666666667,3,221486.93333333332
211,226,1648146695,225801.50909090904,2022-03-24 18:31:35,3165,52.75,99.25,0.5816944444444443,0.9933333333333334,0.389787037037037,6078120.0,17.235,3,223143.4833333333
212,227,1648146710,224218.0545454545,2022-03-24 18:31:50,3180,53.0,87.0,0.5776574074074073,0.9826666666666668,0.3978888888888889,5978440.0,23.893666666666665,3,228684.26666666663
213,228,1648146725,221888.32727272727,2022-03-24 18:32:05,3195,53.25,87.0,0.5665185185185184,0.9786666666666666,0.4104814814814814,5960328.0,20.75333333333333,3,231074.31666666665
214,229,1648146740,219911.90909090903,2022-03-24 18:32:20,3210,53.5,87.91666666666667,0.5648518518518518,0.976,0.4121666666666666,5941408.0,15.74,3,234187.03333333333
215,230,1648146755,218320.87272727268,2022-03-24 18:32:35,3225,53.75,85.91666666666667,0.5586666666666666,0.9878639455782312,0.419324074074074,5750528.0,15.151,3,232728.26666666663
