timestamp,__name__,value
1648380726,throughput,0
1648380741,throughput,0
1648380756,throughput,0
1648380771,throughput,0
1648380786,throughput,509.75
1648380801,throughput,24239.85
1648380816,throughput,80888.56666666667
1648380831,throughput,171244.69999999998
1648380846,throughput,241024.0833333333
1648380861,throughput,275888.73333333334
1648380876,throughput,279029.01666666666
1648380891,throughput,248351.6
1648380906,throughput,237639.28333333335
1648380921,throughput,238418.4166666667
1648380936,throughput,238272.65
1648380951,throughput,237143.55
1648380966,throughput,237431.65
1648380981,throughput,239862.9
1648380996,throughput,241572.98333333334
1648381011,throughput,243686.81666666665
1648381026,throughput,245220.48333333334
1648381041,throughput,90574.38333333333
1648381071,throughput,3584.05
1648381086,throughput,20276.550000000003
1648381101,throughput,41952.91666666667
1648381116,throughput,64761.51666666666
1648381131,throughput,89124.98333333334
1648381146,throughput,100366.16666666666
1648381161,throughput,105788.38333333333
1648381176,throughput,112405.21666666667
1648381191,throughput,109151.33333333333
1648381206,throughput,111434.78333333333
1648381221,throughput,114041.76666666666
1648381236,throughput,116458.56666666667
1648381251,throughput,123955.41666666667
1648381266,throughput,126521.51666666666
1648381281,throughput,130153.76666666666
1648381296,throughput,131070.05
1648381311,throughput,127849.48333333334
1648381356,throughput,219.41666666666666
1648381371,throughput,15869.716666666667
1648381386,throughput,48589.6
1648381401,throughput,87361.16666666666
1648381416,throughput,126233.1
1648381431,throughput,148118.3333333333
1648381446,throughput,155445.6
1648381461,throughput,159643.08333333334
1648381476,throughput,166316.28333333333
1648381491,throughput,176922.25
1648381506,throughput,181961
1648381521,throughput,183898.96666666667
1648381536,throughput,186676.18333333335
1648381551,throughput,185525.35
1648381566,throughput,186795.43333333335
1648381581,throughput,191510.95
1648381596,throughput,192413.26666666666
1648381611,throughput,194113.9166666667
1648381626,throughput,197017.01666666666
1648381641,throughput,196668.63333333333
1648381656,throughput,194331.75
1648381686,throughput,0
1648381701,throughput,28749.15
1648381716,throughput,64117.566666666666
1648381731,throughput,99625.38333333333
1648381746,throughput,134853.68333333335
1648381761,throughput,138009.06666666665
1648381776,throughput,140158.75
1648381791,throughput,136664.63333333333
1648381806,throughput,140684.63333333333
1648381821,throughput,147642.85
1648381836,throughput,150840.38333333333
1648381851,throughput,155973.45
1648381866,throughput,154300.28333333333
1648381881,throughput,155573.21666666667
1648381896,throughput,155405.63333333333
1648381911,throughput,160430.25
1648381926,throughput,165535.88333333333
1648381941,throughput,166930.9166666667
1648381971,throughput,0
1648381986,throughput,28392.5
1648382001,throughput,63814.2
1648382016,throughput,95946.91666666666
1648382031,throughput,127995.58333333334
1648382046,throughput,137387.65
1648382061,throughput,139014.0833333333
1648382076,throughput,144759.68333333335
1648382091,throughput,151741.01666666666
1648382106,throughput,149997.11666666667
1648382121,throughput,149966.53333333333
1648382136,throughput,150464.8333333333
1648382151,throughput,148928.8
1648382166,throughput,151171.85
1648382181,throughput,151572.5
1648382196,throughput,152084.8
1648382211,throughput,153098.9
1648382226,throughput,149884.76666666666
1648382241,throughput,150712.95
1648382256,throughput,151722.4
1648382271,throughput,153741
1648382286,throughput,155571.6
1648382301,throughput,156147.3333333333
1648382316,throughput,153304.36666666667
1648382331,throughput,153126.98333333334
1648382346,throughput,156828.45
1648382361,throughput,157077.03333333333
1648382376,throughput,159401.56666666665
1648382391,throughput,159248.76666666666
1648382406,throughput,159232.45
1648382421,throughput,159388.1666666667
1648382436,throughput,159054.03333333333
1648382451,throughput,157233.11666666664
1648382466,throughput,155954.5833333333
1648382481,throughput,154895.76666666666
1648382496,throughput,156087.96666666667
1648382511,throughput,156505.75
1648382526,throughput,157550.0833333333
1648382541,throughput,157345.08333333334
1648382556,throughput,149842.2
1648382571,throughput,136089.06666666665
1648382586,throughput,122842.51666666666
1648382601,throughput,110567.90000000001
1648382616,throughput,104632.28333333333
1648382631,throughput,106221.33333333333
1648382646,throughput,105496.46666666667
1648382661,throughput,92134.83333333334
1648382676,throughput,78055.66666666666
1648382691,throughput,63184
1648382706,throughput,49457.01666666666
1648382721,throughput,49858.11666666667
1648382736,throughput,51319.71666666667
1648382751,throughput,53052.28333333333
1648382766,throughput,54999.88333333333
1648382781,throughput,57302.5
1648382796,throughput,59513.71666666667
1648382811,throughput,61756.38333333333
1648382826,throughput,63023.15
1648382841,throughput,62465.683333333334
1648382856,throughput,61739.51666666666
1648382871,throughput,61419.01666666666
1648382886,throughput,61690.76666666666
1648382901,throughput,64409.649999999994
1648382916,throughput,67443.3
1648382931,throughput,69849.18333333332
1648382946,throughput,71964.96666666667
1648382961,throughput,70818.08333333334
1648382976,throughput,69703.76666666666
1648382991,throughput,69225.96666666666
1648383006,throughput,68745.08333333334
1648383021,throughput,70952.38333333333
1648383036,throughput,73007.36666666667
1648383051,throughput,74695.01666666666
1648383066,throughput,77228.23333333334
1648383081,throughput,81101.93333333333
1648383096,throughput,85001.18333333333
1648383111,throughput,88878.96666666667
1648383126,throughput,91247.7
1648383141,throughput,89106.66666666666
1648383156,throughput,87445.9
1648383171,throughput,85512.56666666667
1648383186,throughput,85783.56666666667
1648383201,throughput,91384.11666666667
1648383216,throughput,96181.98333333334
1648383231,throughput,101740.83333333333
1648383246,throughput,105376.83333333333
1648383261,throughput,105305.43333333333
1648383276,throughput,105596.13333333333
1648383291,throughput,105148.71666666667
1648383306,throughput,106244.04999999999
1648383321,throughput,111241.36666666667
1648383336,throughput,115957.4
1648383351,throughput,121348.36666666667
1648383381,throughput,0
1648383396,throughput,11945.133333333333
1648383411,throughput,47333.11666666667
1648383426,throughput,82237.9
1648383441,throughput,117436.55
1648383456,throughput,140948.41666666666
1648383471,throughput,137206.53333333333
1648383486,throughput,135508.40000000002
1648383501,throughput,137781.25
1648383516,throughput,143105.51666666666
1648383531,throughput,150470.4
1648383546,throughput,156846.98333333334
1648383561,throughput,154076.11666666667
1648383576,throughput,153456.28333333333
1648383591,throughput,153312.18333333335
1648383606,throughput,157063.34999999998
1648383621,throughput,160099.55
1648383636,throughput,161177.81666666665
1648383666,throughput,0
1648383681,throughput,12638.75
1648383696,throughput,47425.73333333334
1648383711,throughput,80163.88333333333
1648383726,throughput,110591.15
1648383741,throughput,131259.68333333332
1648383756,throughput,132030.08333333334
1648383771,throughput,136144.16666666666
1648383786,throughput,140655.0833333333
1648383801,throughput,142195.59999999998
1648383816,throughput,143887.53333333333
1648383831,throughput,144236.98333333334
1648383846,throughput,146412.93333333335
1648383861,throughput,149020.9
1648383876,throughput,148791.38333333333
1648383891,throughput,149294.25
1648383906,throughput,149506.41666666666
1648383921,throughput,149029.5
1648383966,throughput,1881.7166666666667
1648383981,throughput,30265.716666666667
1648383996,throughput,75045.16666666666
1648384011,throughput,131038.36666666667
1648384026,throughput,179230.98333333334
1648384041,throughput,206329.36666666667
1648384056,throughput,217126.65
1648384071,throughput,217938.9166666667
1648384086,throughput,230385.4166666667
1648384101,throughput,240146.93333333335
1648384116,throughput,245913.61666666667
1648384131,throughput,252861.26666666666
1648384146,throughput,256232.93333333335
1648384161,throughput,250294.01666666666
1648384176,throughput,254616.85
1648384191,throughput,259220.55
1648384206,throughput,261827.3833333333
1648384221,throughput,271933.1666666666
1648384236,throughput,276843.98333333334
1648384251,throughput,278419.35
1648384266,throughput,278686.7
1648384281,throughput,274803.18333333335
1648384296,throughput,270510.48333333334
1648384326,throughput,0
1648384341,throughput,1845.85
1648384356,throughput,35247.36666666667
1648384371,throughput,84025.53333333333
1648384386,throughput,134155.18333333335
1648384401,throughput,176733.48333333334
1648384416,throughput,189606.38333333333
1648384431,throughput,191235.73333333334
1648384446,throughput,198202.86666666667
1648384461,throughput,214274.28333333333
1648384476,throughput,230475.6
1648384491,throughput,241874.41666666666
1648384506,throughput,245980.68333333335
1648384521,throughput,249717.35
1648384536,throughput,251665.5
1648384551,throughput,254740.98333333334
1648384566,throughput,259548.76666666666
1648384611,throughput,1996.9
1648384626,throughput,30495.15
1648384641,throughput,61270.45
1648384656,throughput,107144.86666666667
1648384671,throughput,138993.08333333334
1648384686,throughput,151925.86666666667
1648384701,throughput,168198.38333333333
1648384716,throughput,153732.05
1648384731,throughput,157790.96666666667
1648384746,throughput,165174.90000000002
1648384761,throughput,162107.23333333334
1648384776,throughput,174633.26666666666
1648384791,throughput,185567.05
1648384806,throughput,185008.90000000002
1648384821,throughput,190724.95
1648384836,throughput,196963.65
1648384851,throughput,196936.4166666667
1648384881,throughput,0
1648384896,throughput,26890.916666666668
1648384911,throughput,73185.33333333334
1648384926,throughput,120554.18333333333
1648384956,throughput,0
1648384971,throughput,7213.383333333333
1648385001,throughput,0
1648385016,throughput,15124.883333333333
1648385031,throughput,44095.53333333333
1648385046,throughput,83138.85
1648385061,throughput,127474.95000000001
1648385076,throughput,155847.23333333334
1648385091,throughput,172079.45
1648385106,throughput,175530.5833333333
1648385121,throughput,174040.56666666665
1648385136,throughput,179519.4166666667
1648385151,throughput,184887.56666666665
1648385166,throughput,195504.05
1648385181,throughput,203714.75
1648385196,throughput,207201.2
1648385211,throughput,208478.8
1648385226,throughput,208986.43333333332
1648385241,throughput,211840.26666666666
1648385256,throughput,210094.46666666667
1648385271,throughput,210420
1648385286,throughput,206712.16666666666
1648385301,throughput,205951
1648385316,throughput,207625.13333333333
1648385331,throughput,206869.8
1648385346,throughput,207512.05
1648385361,throughput,205987.98333333334
1648385376,throughput,208221.01666666666
1648385391,throughput,211006.1666666667
1648385406,throughput,214603.78333333333
1648385421,throughput,218346.55
1648385436,throughput,218843.45
1648385451,throughput,217000.88333333333
1648385466,throughput,215630.83333333334
1648385481,throughput,213817.68333333335
1648385496,throughput,214365.03333333333
1648385511,throughput,218241.36666666667
1648385526,throughput,220739.18333333335
1648385541,throughput,222265.73333333334
1648385556,throughput,219129.61666666667
1648385571,throughput,218817.51666666666
1648385586,throughput,214578.15
1648385601,throughput,211361.45
1648385616,throughput,213730.8333333333
1648385631,throughput,208775.28333333333
1648385646,throughput,214362.23333333334
1648385661,throughput,218329.4166666667
1648385676,throughput,218962.21666666667
1648385691,throughput,224129.78333333333
1648385706,throughput,223244.83333333334
1648385721,throughput,222838.45
1648385736,throughput,221429.86666666667
