timestamp,__name__,value
1646574031,lag,0
1646574046,lag,0
1646574061,lag,0
1646574076,lag,4452.6
1646574091,lag,15963.899999999998
1646574106,lag,20508.4
1646574121,lag,25293.399999999998
1646574136,lag,24906.9
1646574151,lag,26509.8
1646574166,lag,25691.4
1646574181,lag,26681.899999999998
1646574196,lag,24608.500000000004
1646574211,lag,26773.2
1646574226,lag,43437.08333333333
1646574241,lag,50217.58333333333
1646574256,lag,53509.25
1646574271,lag,49921.49999999999
1646574286,lag,50642.5
1646574301,lag,48143.25
1646574316,lag,45581
1646574331,lag,38750.583333333336
1646574346,lag,NaN
1646574361,lag,50769.28571428571
1646574376,lag,53831.57142857143
1646574391,lag,55522.21428571429
1646574406,lag,48665.857142857145
1646574421,lag,47732.00000000001
1646574436,lag,40996.642857142855
1646574451,lag,37240.78571428571
1646574466,lag,13244.857142857141
1646574481,lag,8724.42857142857
1646574496,lag,383.14285714285717
1646574511,lag,360.7857142857143
1646574526,lag,25.214285714285715
1646574541,lag,3.642857142857143
1646574556,lag,2.9285714285714284
1646574571,lag,12.571428571428571
1646574586,lag,14.428571428571427
1646574601,lag,35.07142857142857
1646574616,lag,35.07142857142857
1646574631,lag,35.07142857142857
1646574646,lag,9.857142857142858
1646574661,lag,70.42857142857143
1646574676,lag,86.07142857142858
1646574691,lag,86.07142857142858
1646574706,lag,9.571428571428571
1646574721,lag,3.8571428571428577
1646574736,lag,3.8571428571428577
1646574751,lag,3.8571428571428577
1646574766,lag,2.0714285714285716
1646574781,lag,12.357142857142858
1646574796,lag,12.357142857142858
1646574811,lag,NaN
1646574826,lag,7369.7
1646574841,lag,7369.7
1646574856,lag,7369.7
1646574871,lag,1409.6
1646574886,lag,66.8
1646574901,lag,80.4
1646574916,lag,88.9
1646574931,lag,24.299999999999997
1646574946,lag,68.69999999999999
1646574961,lag,85.2
1646574976,lag,95.4
1646574991,lag,114.5
1646575006,lag,90.8
1646575021,lag,63.5
1646575036,lag,96.60000000000001
1646575051,lag,60.800000000000004
1646575066,lag,58.4
1646575081,lag,33.2
1646575096,lag,21
1646575111,lag,26.5
1646575126,lag,35.8
1646575141,lag,35.8
1646575156,lag,32.3
1646575171,lag,17.5
1646575186,lag,25.1
1646575201,lag,30.400000000000002
1646575216,lag,30.800000000000004
1646575231,lag,10.499999999999998
1646575246,lag,10.499999999999998
1646575261,lag,10.4
1646575276,lag,10.4
1646575291,lag,0
1646575306,lag,0
1646575321,lag,25.199999999999992
1646575336,lag,28.8
1646575351,lag,28.8
1646575366,lag,38.1
1646575381,lag,22.200000000000003
1646575396,lag,24.200000000000003
1646575411,lag,2
1646575426,lag,987.5
1646575441,lag,5283.25
1646575456,lag,5283.25
1646575471,lag,5283.25
1646575486,lag,5283.25
1646575501,lag,25.5
1646575516,lag,25.5
1646575531,lag,0.875
1646575546,lag,0.875
1646575561,lag,40.375
1646575576,lag,40.375
1646575591,lag,4497.166666666667
1646575606,lag,4497.166666666667
1646575621,lag,4497.166666666667
1646575636,lag,4497.166666666667
1646575651,lag,51.5
1646575666,lag,79.16666666666667
1646575681,lag,50
1646575696,lag,51.5
1646575711,lag,16
1646575726,lag,37.33333333333333
1646575741,lag,22
1646575756,lag,27.833333333333332
1646575771,lag,46
1646575786,lag,1152.5
1646575801,lag,3039
1646575816,lag,3039
1646575831,lag,3039
1646575846,lag,3039
1646575861,lag,161
1646575876,lag,161
1646575891,lag,85.75
1646575906,lag,85.75
1646575921,lag,56.5
1646575936,lag,56.5
1646575951,lag,105.25
1646575966,lag,109.75
1646575981,lag,102.75
1646575996,lag,118.5
1646576011,lag,114.5
1646576026,lag,114.5
1646576041,lag,99.25
1646576056,lag,169.75
1646576071,lag,169.75
1646576086,lag,172.25
1646576101,lag,185.25
1646576116,lag,189.25
1646576131,lag,182.5
1646576146,lag,240.5
1646576161,lag,272.25
1646576176,lag,273
1646576191,lag,207.75
1646576206,lag,227.5
1646576221,lag,237.75
1646576236,lag,317.25
1646576251,lag,331
1646576266,lag,361.5
1646576281,lag,350
1646576296,lag,460.25
1646576311,lag,488.5
1646576326,lag,488.5
1646576341,lag,405.5
1646576356,lag,412.5
1646576371,lag,355.25
1646576386,lag,377.75
1646576401,lag,328
1646576416,lag,398.5
1646576431,lag,365.5
1646576446,lag,380
1646576461,lag,363
1646576476,lag,401.25
1646576491,lag,448.25
1646576506,lag,458.75
1646576521,lag,538
1646576536,lag,538
1646576551,lag,545.25
1646576566,lag,556
1646576581,lag,499.25
1646576596,lag,499.25
1646576611,lag,565.5
1646576626,lag,585.5
1646576641,lag,558
1646576656,lag,558
1646576671,lag,561.5
1646576686,lag,561.5
1646576701,lag,457.5
1646576716,lag,680
1646576731,lag,773.5
1646576746,lag,773.5
1646576761,lag,663.5
1646576776,lag,2038
1646576791,lag,4588.75
1646576806,lag,5158
1646576821,lag,6207.75
1646576836,lag,7237.500000000001
1646576851,lag,8738.5
1646576866,lag,11956.75
1646576881,lag,14736
1646576896,lag,18056.5
1646576911,lag,37822.83333333333
1646576926,lag,49804.666666666664
1646576941,lag,54437
1646576956,lag,57791.166666666664
1646576971,lag,60903.333333333336
1646576986,lag,65020.16666666667
1646577001,lag,66158.33333333333
1646577016,lag,70070.16666666666
1646577031,lag,71363.16666666667
1646577046,lag,74295
