timestamp,__name__,value
2022-09-26 09:41:23,lag,
2022-09-26 09:41:38,lag,1526205.0
2022-09-26 09:41:53,lag,1842846.0
2022-09-26 09:42:08,lag,2049660.0
2022-09-26 09:42:23,lag,1990362.0
2022-09-26 09:42:38,lag,1754880.0
2022-09-26 09:42:53,lag,1667217.0
2022-09-26 09:43:08,lag,1311108.0
2022-09-26 09:43:23,lag,1220829.0
2022-09-26 09:43:38,lag,959307.0
2022-09-26 09:43:53,lag,852546.0
2022-09-26 09:44:08,lag,167517.0
2022-09-26 09:44:23,lag,167559.0
2022-09-26 09:44:38,lag,28785.0
2022-09-26 09:44:53,lag,25893.0
2022-09-26 09:45:08,lag,1194.0
