,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
0,2,2022-09-30 00:05:10,10993.628126296297,2022-09-30 00:05:10,0,0.0,0.0,1.0,0.7007480818414322,0.0,0.0,-0.001,8.0,0.0
1,3,2022-09-30 00:05:25,28983.410926666664,2022-09-30 00:05:25,15,0.25,329.6666666666667,0.7623450292397661,0.9920269607843136,0.2093275862068965,1196082.0,21.11875,8.0,207.4
2,4,2022-09-30 00:05:40,47125.85655424242,2022-09-30 00:05:40,30,0.5,636.0,0.708471177944862,0.9364481540868096,0.1947853037766831,1710984.0,19.219375,8.0,4115.95
3,5,2022-09-30 00:05:55,65273.82550939394,2022-09-30 00:05:55,45,0.75,712.8888888888889,0.6753559454191033,0.9063963585434172,0.2173936781609194,1861077.0,17.14725,8.0,11003.983333333334
4,6,2022-09-30 00:06:10,68575.4909090909,2022-09-30 00:06:10,60,1.0,770.8333333333334,0.4455604166666665,0.8010255271920089,0.3977624999999999,1881357.0,15.6374375,8.0,20178.666666666664
5,7,2022-09-30 00:06:25,68015.18181818181,2022-09-30 00:06:25,75,1.25,902.8333333333334,0.3491583333333333,0.8260752300920369,0.4664229166666667,1411617.0,9.150687499999998,8.0,34843.28333333333
6,8,2022-09-30 00:06:40,67588.72727272726,2022-09-30 00:06:40,90,1.5,850.1666666666666,0.2816791666666666,0.909815734131098,0.5623395833333332,1411617.0,0.5308750000000001,8.0,48931.13333333334
7,9,2022-09-30 00:06:55,67024.14545454546,2022-09-30 00:06:55,105,1.75,785.0,0.2094395833333333,0.7082471142712404,0.6681791666666668,970542.0,0.058125,8.0,51281.16666666666
8,10,2022-09-30 00:07:10,66954.29090909091,2022-09-30 00:07:10,120,2.0,584.5833333333333,0.1715583333333333,0.6799549319727891,0.7427416666666667,970926.0,0.0549375,8.0,49190.25000000001
9,11,2022-09-30 00:07:25,66717.56363636363,2022-09-30 00:07:25,135,2.25,378.5833333333334,0.1442874999999999,0.6077653061224491,0.8058208333333333,14136.0,0.0177499999999999,8.0,41458.96666666666
10,12,2022-09-30 00:07:40,66488.54545454544,2022-09-30 00:07:40,150,2.5,176.66666666666669,0.1060583333333333,0.5911530612244897,0.8730437500000001,14904.0,0.00775,8.0,30191.516666666663
11,13,2022-09-30 00:07:55,66404.92727272726,2022-09-30 00:07:55,165,2.75,62.66666666666666,0.0869729166666666,0.5164919669995658,0.9022020833333332,8781.0,0.004125,8.0,27516.38333333333
12,14,2022-09-30 00:08:10,66683.2,2022-09-30 00:08:10,180,3.0,53.83333333333334,0.07270625,0.5169141156462586,0.9183770833333332,8796.0,0.0120625,8.0,26744.68333333333
13,15,2022-09-30 00:08:25,67047.52727272728,2022-09-30 00:08:25,195,3.25,41.16666666666667,0.06356875,0.4982352909248805,0.9306416666666668,3462.0,0.0028124999999999,8.0,26203.06666666667
14,16,2022-09-30 00:08:40,67499.25454545455,2022-09-30 00:08:40,210,3.5,19.083333333333336,0.0578958333333333,0.4932914314662035,0.9398854166666666,4845.0,0.0039999999999999,8.0,26119.5
15,17,2022-09-30 00:08:55,67971.47272727272,2022-09-30 00:08:55,225,3.75,9.583333333333336,0.0545833333333333,0.4918144358807352,0.943825,3288.0,0.00425,8.0,25897.28333333333
16,18,2022-09-30 00:09:10,67754.96363636362,2022-09-30 00:09:10,240,4.0,7.75,0.0536395833333333,0.4800752551020408,0.945225,4146.0,0.0027499999999999,8.0,25912.88333333333
17,19,2022-09-30 00:09:25,67366.07272727272,2022-09-30 00:09:25,255,4.25,7.833333333333334,0.0516916666666666,0.4855109197934493,0.9474020833333332,1890.0,0.016,8.0,26040.533333333336
18,20,2022-09-30 00:09:40,67037.4,2022-09-30 00:09:40,270,4.5,12.666666666666668,0.0505916666666666,0.4750795701259227,0.9480041666666668,2799.0,0.00475,8.0,25683.08333333333
19,21,2022-09-30 00:09:55,66648.4909090909,2022-09-30 00:09:55,285,4.75,10.416666666666668,0.0495479166666666,0.4728941326530613,0.9491229166666668,2460.0,0.0074375,8.0,25909.750000000004
20,22,2022-09-30 00:10:10,66711.27272727272,2022-09-30 00:10:10,300,5.0,10.416666666666664,0.0489729166666666,0.4891509353741496,0.94978125,2907.0,0.0025,8.0,26024.983333333334
21,23,2022-09-30 00:10:25,67085.10909090909,2022-09-30 00:10:25,315,5.25,18.416666666666664,0.0544166666666666,0.5895459183673469,0.9438333333333332,7140.0,0.014875,8.0,26185.966666666667
22,24,2022-09-30 00:10:40,67425.18181818181,2022-09-30 00:10:40,330,5.5,20.25,0.06085,0.5523509316770187,0.93644375,8205.0,0.0151875,8.0,26744.18333333333
23,25,2022-09-30 00:10:55,67646.03636363636,2022-09-30 00:10:55,345,5.75,28.75,0.0623083333333333,0.4878840980888193,0.9343625,6252.0,0.0083749999999999,8.0,27400.216666666667
24,26,2022-09-30 00:11:10,67074.8909090909,2022-09-30 00:11:10,360,6.0,28.5,0.06291875,0.5064906914893618,0.9334291666666664,7344.0,0.004375,8.0,27105.033333333336
25,27,2022-09-30 00:11:25,66018.90909090909,2022-09-30 00:11:25,375,6.25,21.25,0.05850625,0.460537101103161,0.9386375,2796.0,0.0038749999999999,8.0,26413.88333333333
26,28,2022-09-30 00:11:40,65129.07272727272,2022-09-30 00:11:40,390,6.5,9.666666666666664,0.0514020833333333,0.4589034863945578,0.947325,3153.0,0.0068749999999999,8.0,26094.75
