,index,timestamp,input_rate,datetime,seconds,minutes,backpressure,busy_time,CPU_load,idle_time,lag,latency,taskmanager,throughput
373,378,2022-10-06 14:16:20,48604.43636363636,2022-10-06 14:16:20,5595,93.25,2.666666666666667,0.131625,0.3663262411347517,0.867625,45432.0,0.05,3.0,48363.083333333336
374,379,2022-10-06 14:16:35,49796.58181818182,2022-10-06 14:16:35,5610,93.5,3.083333333333333,0.1350972222222222,0.3552006802721088,0.864111111111111,52712.0,0.042,3.0,49414.78333333333
375,380,2022-10-06 14:16:50,51250.63636363636,2022-10-06 14:16:50,5625,93.75,4.75,0.1405694444444444,0.3585884353741496,0.858375,62464.0,0.0646666666666666,3.0,50425.9
376,381,2022-10-06 14:17:05,52414.4,2022-10-06 14:17:05,5640,94.0,6.083333333333334,0.1469722222222222,0.3997931442080378,0.8515,67472.0,0.0206666666666666,3.0,51980.93333333333
377,382,2022-10-06 14:17:20,54634.81818181818,2022-10-06 14:17:20,5655,94.25,9.916666666666666,0.1541666666666666,0.3921904761904762,0.8420694444444443,67104.0,0.257,3.0,54149.316666666666
378,383,2022-10-06 14:17:35,56931.87272727273,2022-10-06 14:17:35,5670,94.5,13.833333333333334,0.16725,0.4242777777777777,0.8267222222222221,63248.0,0.113,3.0,56064.31666666667
379,384,2022-10-06 14:17:50,59035.03636363636,2022-10-06 14:17:50,5685,94.75,24.5,0.1846527777777778,0.4549999999999999,0.8060416666666667,63248.0,0.122,3.0,58676.43333333333
380,385,2022-10-06 14:18:05,59341.18181818181,2022-10-06 14:18:05,5700,95.0,37.41666666666666,0.1946805555555555,0.3674829931972789,0.7923055555555557,62864.0,0.0763333333333333,3.0,59501.2
381,386,2022-10-06 14:18:20,57040.01818181819,2022-10-06 14:18:20,5715,95.25,34.916666666666664,0.1953888888888889,0.3811272141706924,0.7926527777777779,57088.0,0.126,3.0,57706.58333333333
382,387,2022-10-06 14:18:35,54818.96363636363,2022-10-06 14:18:35,5730,95.5,33.333333333333336,0.1881944444444445,0.3696145124716553,0.8004166666666667,54856.0,0.12,3.0,55694.85
